Location,Household Type,TimeFrame,DataFormat,Data
Flatbush/Midwood,All Households,2010,Dollars,52268.04425
Flatbush/Midwood,Families without Children,2009,Dollars,69318.36202
Flatbush/Midwood,Families with Children,2009,Dollars,50010.87409
Flatbush/Midwood,Families,2009,Dollars,61180.90323
Flatbush/Midwood,All Households,2009,Dollars,49829.43826
Flatbush/Midwood,Families without Children,2008,Dollars,70050.22018
Flatbush/Midwood,Families with Children,2008,Dollars,56190.18193
Flatbush/Midwood,Families,2008,Dollars,63401.61686
Flatbush/Midwood,All Households,2008,Dollars,51326.77137
Flatbush/Midwood,Families,2007,Dollars,63868.99119
Flatbush/Midwood,Families with Children,2007,Dollars,59136.8099
Flatbush/Midwood,Families without Children,2007,Dollars,65852.54024
Flatbush/Midwood,All Households,2007,Dollars,53086.98532
Flatbush/Midwood,Families without Children,2006,Dollars,55047.52872
Flatbush/Midwood,Families with Children,2006,Dollars,58558.60826
Flatbush/Midwood,Families,2006,Dollars,56623.60743
Flatbush/Midwood,Families without Children,2005,Dollars,71285.1021
Flatbush/Midwood,All Households,2006,Dollars,53136.36774
Flatbush/Midwood,Families with Children,2005,Dollars,52835.79427
Flatbush/Midwood,Families,2005,Dollars,62351.10208
Flatbush/Midwood,All Households,2005,Dollars,51296.63414
Sheepshead Bay,All Households,2005,Dollars,56546.26959
Sheepshead Bay,Families,2005,Dollars,69820.15147
Sheepshead Bay,Families with Children,2005,Dollars,71789.45189
Sheepshead Bay,All Households,2006,Dollars,56168.00148
Sheepshead Bay,Families without Children,2005,Dollars,65346.96734
Sheepshead Bay,Families,2006,Dollars,74544.5494
Sheepshead Bay,Families with Children,2006,Dollars,75286.23349
Sheepshead Bay,Families without Children,2006,Dollars,74160.46299
Sheepshead Bay,All Households,2007,Dollars,58342.10226
Sheepshead Bay,Families without Children,2007,Dollars,66733.54514
Sheepshead Bay,Families with Children,2007,Dollars,76103.88234
Sheepshead Bay,Families,2007,Dollars,72291.34651
Sheepshead Bay,All Households,2008,Dollars,57521.6382
Sheepshead Bay,Families,2008,Dollars,73496.63399
Sheepshead Bay,Families with Children,2008,Dollars,79491.90635
Sheepshead Bay,Families without Children,2008,Dollars,69307.62958
Sheepshead Bay,All Households,2009,Dollars,60710.65117
Sheepshead Bay,Families,2009,Dollars,77332.39508
Sheepshead Bay,Families with Children,2009,Dollars,75025.56807
Sheepshead Bay,Families without Children,2009,Dollars,80864.83965
Sheepshead Bay,All Households,2010,Dollars,56974.23128
Sheepshead Bay,Families,2010,Dollars,74477.4122
Sheepshead Bay,Families with Children,2010,Dollars,80825.54639
Sheepshead Bay,Families without Children,2010,Dollars,73078.17712
Sheepshead Bay,All Households,2011,Dollars,56178.9851
Sheepshead Bay,Families with Children,2011,Dollars,66849.57031
Sheepshead Bay,Families,2011,Dollars,66676.11283
Sheepshead Bay,Families without Children,2011,Dollars,66441.29624
Sheepshead Bay,All Households,2012,Dollars,54785.69301
Sheepshead Bay,Families,2012,Dollars,69534.61907
Sheepshead Bay,Families with Children,2012,Dollars,69415.42414
Sheepshead Bay,Families without Children,2012,Dollars,69619.09703
Sheepshead Bay,Families,2013,Dollars,75215.10345
Sheepshead Bay,All Households,2013,Dollars,58116.20933
Sheepshead Bay,Families with Children,2013,Dollars,70733.24475
Sheepshead Bay,Families without Children,2013,Dollars,79389.67371
Sheepshead Bay,All Households,2014,Dollars,59214.29985
Sheepshead Bay,Families,2014,Dollars,68964.09826
Sheepshead Bay,Families with Children,2014,Dollars,66638.97353
Sheepshead Bay,All Households,2015,Dollars,61037.90299
Sheepshead Bay,Families without Children,2014,Dollars,71244.29305
Sheepshead Bay,Families,2015,Dollars,75350.26981
Sheepshead Bay,Families with Children,2015,Dollars,67904.65305
Sheepshead Bay,Families without Children,2015,Dollars,82932.7504
Sheepshead Bay,All Households,2016,Dollars,66759.15725
Sheepshead Bay,Families,2016,Dollars,79005.55029
Sheepshead Bay,Families without Children,2016,Dollars,78854.60689
Sheepshead Bay,Families with Children,2016,Dollars,79219.75673
Sheepshead Bay,Families,2017,Dollars,87456.8573
Sheepshead Bay,All Households,2017,Dollars,66701.08008
Sheepshead Bay,All Households,2018,Dollars,65912.1415
Sheepshead Bay,Families without Children,2017,Dollars,88782.7364
Sheepshead Bay,Families with Children,2017,Dollars,83638.15134
Sheepshead Bay,Families without Children,2019,Dollars,109459.6785
Sheepshead Bay,Families with Children,2019,Dollars,84567.62389
Sheepshead Bay,Families,2019,Dollars,95037.04045
Sheepshead Bay,All Households,2019,Dollars,78945.68485
Sheepshead Bay,Families without Children,2018,Dollars,83487.21709
Sheepshead Bay,Families with Children,2018,Dollars,85570.20483
Sheepshead Bay,Families,2018,Dollars,83519.26305
Sheepshead Bay,All Households,2021,Dollars,64106
Sheepshead Bay,Families,2021,Dollars,77707
Sheepshead Bay,Families with Children,2021,Dollars,70769
Sheepshead Bay,Families without Children,2021,Dollars,81638
Brownsville,Families with Children,2021,Dollars,39080
Brownsville,Families without Children,2021,Dollars,52275
Brownsville,Families,2021,Dollars,49418
Brownsville,All Households,2021,Dollars,38285
Brownsville,Families,2018,Dollars,51115.45111
Brownsville,Families with Children,2018,Dollars,36085.89336
Brownsville,Families without Children,2018,Dollars,60254.96042
Brownsville,All Households,2019,Dollars,32938.25777
Brownsville,Families,2019,Dollars,42640.56864
Brownsville,Families with Children,2019,Dollars,30037.96773
Brownsville,Families without Children,2019,Dollars,52100.13783
Brownsville,Families with Children,2017,Dollars,40754.99783
Brownsville,Families without Children,2017,Dollars,44877.41501
Brownsville,All Households,2018,Dollars,34660.91611
Brownsville,All Households,2017,Dollars,22047.91063
Brownsville,Families,2017,Dollars,42640.40225
Brownsville,Families without Children,2016,Dollars,54543.8408
Brownsville,Families,2016,Dollars,49358.49113
Brownsville,Families with Children,2016,Dollars,42799.11259
Brownsville,All Households,2016,Dollars,33526.08251
Brownsville,Families without Children,2015,Dollars,50631.76452
Brownsville,Families with Children,2015,Dollars,34227.17602
Brownsville,Families,2015,Dollars,40536.37425
Brownsville,All Households,2015,Dollars,30357.96822
Brownsville,Families with Children,2014,Dollars,25057.43121
Brownsville,Families without Children,2014,Dollars,47286.52228
Brownsville,Families,2014,Dollars,35847.35788
Brownsville,All Households,2014,Dollars,28372.13802
Brownsville,Families without Children,2013,Dollars,46353.891
Brownsville,Families with Children,2013,Dollars,30699.25252
Brownsville,Families,2013,Dollars,36553.66621
Brownsville,Families without Children,2012,Dollars,47164.16088
Brownsville,All Households,2013,Dollars,31790.69551
Brownsville,Families with Children,2012,Dollars,29699.21054
Brownsville,Families,2012,Dollars,37755.86203
Brownsville,All Households,2012,Dollars,32820.26614
Brownsville,Families without Children,2011,Dollars,42553.72274
Brownsville,Families with Children,2011,Dollars,26061.10197
Brownsville,All Households,2011,Dollars,30403.43898
Brownsville,Families,2011,Dollars,31904.37721
Brownsville,Families without Children,2010,Dollars,51721.94209
Brownsville,Families with Children,2010,Dollars,28789.29217
Brownsville,Families,2010,Dollars,37150.72298
Brownsville,All Households,2010,Dollars,31840.18289
Brownsville,Families without Children,2009,Dollars,41836.38758
Brownsville,Families,2009,Dollars,36843.81654
Brownsville,Families with Children,2009,Dollars,29981.34561
Brownsville,All Households,2009,Dollars,31896.91303
Brownsville,Families without Children,2008,Dollars,49896.13772
Brownsville,Families with Children,2008,Dollars,33255.41379
Brownsville,Families,2008,Dollars,41621.02543
Brownsville,All Households,2008,Dollars,33900.06674
Brownsville,Families,2007,Dollars,38359.77768
Brownsville,Families with Children,2007,Dollars,34399.11968
Brownsville,Families without Children,2007,Dollars,43164.08802
Brownsville,All Households,2007,Dollars,32581.72507
Brownsville,Families without Children,2006,Dollars,48723.34737
Brownsville,Families with Children,2006,Dollars,30118.99648
Brownsville,Families,2006,Dollars,37147.77773
Brownsville,All Households,2006,Dollars,30428.91448
Brownsville,Families with Children,2005,Dollars,30708.99313
Brownsville,Families without Children,2005,Dollars,40000.29817
Brownsville,Families,2005,Dollars,34493.67795
Brownsville,All Households,2005,Dollars,30500.10711
East Flatbush,All Households,2005,Dollars,57445.02916
East Flatbush,Families,2005,Dollars,67008.43573
East Flatbush,Families with Children,2005,Dollars,55332.80673
East Flatbush,Families without Children,2005,Dollars,78167.34669
East Flatbush,Families,2006,Dollars,60725.38536
East Flatbush,All Households,2006,Dollars,54968.06257
East Flatbush,Families with Children,2006,Dollars,45641.38506
East Flatbush,Families without Children,2006,Dollars,70972.54581
East Flatbush,All Households,2007,Dollars,55490.42851
East Flatbush,Families with Children,2007,Dollars,53291.78032
East Flatbush,Families,2007,Dollars,64996.00769
East Flatbush,All Households,2008,Dollars,54029.35485
East Flatbush,Families without Children,2007,Dollars,76226.24413
East Flatbush,Families,2008,Dollars,65809.14765
East Flatbush,Families with Children,2008,Dollars,63722.70361
East Flatbush,Families without Children,2008,Dollars,68427.43037
East Flatbush,All Households,2009,Dollars,59057.98056
East Flatbush,Families with Children,2009,Dollars,61601.78499
East Flatbush,Families,2009,Dollars,68611.13255
East Flatbush,Families without Children,2009,Dollars,70790.83106
East Flatbush,All Households,2010,Dollars,52583.56994
East Flatbush,Families,2010,Dollars,58695.05986
East Flatbush,Families with Children,2010,Dollars,55632.03354
East Flatbush,Families without Children,2010,Dollars,64346.61041
East Flatbush,Families,2011,Dollars,65117.35544
East Flatbush,All Households,2011,Dollars,52661.45612
East Flatbush,Families with Children,2011,Dollars,55153.57997
East Flatbush,Families without Children,2011,Dollars,71847.97781
East Flatbush,All Households,2012,Dollars,56264.63593
East Flatbush,Families,2012,Dollars,60723.4521
East Flatbush,Families with Children,2012,Dollars,47487.0287
East Flatbush,Families without Children,2012,Dollars,74357.96342
East Flatbush,Families,2013,Dollars,58533.89398
East Flatbush,All Households,2013,Dollars,48558.40098
East Flatbush,Families with Children,2013,Dollars,49681.71091
East Flatbush,Families without Children,2013,Dollars,65919.05931
East Flatbush,All Households,2014,Dollars,47568.4577
East Flatbush,Families,2014,Dollars,60646.4419
East Flatbush,Families with Children,2014,Dollars,48708.55509
East Flatbush,Families without Children,2014,Dollars,70783.7611
East Flatbush,Families,2015,Dollars,64986.76106
East Flatbush,All Households,2015,Dollars,56454.0865
East Flatbush,Families with Children,2015,Dollars,48254.59683
East Flatbush,Families without Children,2015,Dollars,73228.88043
East Flatbush,All Households,2016,Dollars,56887.90298
East Flatbush,Families,2016,Dollars,69037.73664
East Flatbush,Families with Children,2016,Dollars,50244.17371
East Flatbush,Families,2017,Dollars,66965.60275
East Flatbush,All Households,2017,Dollars,53719.87467
East Flatbush,All Households,2018,Dollars,62047.39808
East Flatbush,Families without Children,2016,Dollars,72933.40816
East Flatbush,Families without Children,2017,Dollars,80352.84502
East Flatbush,Families with Children,2017,Dollars,51132.34216
East Flatbush,Families without Children,2019,Dollars,78701.89235
East Flatbush,Families with Children,2019,Dollars,70863.75343
East Flatbush,Families,2019,Dollars,76419.49019
East Flatbush,All Households,2019,Dollars,63990.27619
East Flatbush,Families without Children,2018,Dollars,84587.4619
East Flatbush,Families with Children,2018,Dollars,64471.14126
East Flatbush,Families,2018,Dollars,76242.69252
East Flatbush,All Households,2021,Dollars,60811
East Flatbush,Families,2021,Dollars,68629
East Flatbush,Families with Children,2021,Dollars,62164
East Flatbush,Families without Children,2021,Dollars,70951
Canarsie,Families without Children,2021,Dollars,86727
Canarsie,Families with Children,2021,Dollars,83479
Canarsie,Families,2021,Dollars,85240
Canarsie,All Households,2021,Dollars,76340
Canarsie,Families,2018,Dollars,92473.97397
Canarsie,Families with Children,2018,Dollars,88677.59527
Canarsie,Families without Children,2018,Dollars,96664.51803
Canarsie,All Households,2019,Dollars,84561.31891
Canarsie,Families,2019,Dollars,97944.6863
Canarsie,Families with Children,2019,Dollars,95061.20953
Canarsie,Families without Children,2019,Dollars,98682.36877
Canarsie,Families with Children,2017,Dollars,92604.70807
Canarsie,Families without Children,2017,Dollars,92252.01116
Canarsie,All Households,2018,Dollars,77979.58385
Canarsie,All Households,2017,Dollars,83435.6772
Canarsie,Families,2017,Dollars,92397.87964
Canarsie,Families with Children,2016,Dollars,91107.6592
Canarsie,Families without Children,2016,Dollars,90618.20303
Canarsie,Families,2016,Dollars,90887.90337
Canarsie,All Households,2016,Dollars,83674.80672
Canarsie,Families without Children,2015,Dollars,93685.53578
Canarsie,Families with Children,2015,Dollars,84489.85693
Canarsie,Families,2015,Dollars,90387.34183
Canarsie,All Households,2015,Dollars,77512.04523
Canarsie,Families with Children,2014,Dollars,73648.04519
Canarsie,Families without Children,2014,Dollars,85469.11414
Canarsie,Families,2014,Dollars,81617.49447
Canarsie,All Households,2014,Dollars,69742.50959
Canarsie,Families without Children,2013,Dollars,92203.60135
Canarsie,Families with Children,2013,Dollars,76605.86813
Canarsie,Families,2013,Dollars,85831.34974
